"COUNTRY","Economy","VERSION","Version","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"UZB","Uzbekistan","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",1,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",4.5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",5,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",6,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",6.1,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",6.1,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",6.1,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",6.1,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",6.2,,
"VEN","Venezuela","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",6.2,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1.1,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1.1,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1.5,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1.5,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1.8,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",2.1,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",2.7,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",4.7,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",5,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",5.5,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",5.9,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",6.4,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",8.9,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",10.7,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",11.2,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",13.8,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",14.3,,
"VNM","Viet Nam","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",21.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.1,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.3,,
"YEM","Yemen","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.3,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",0,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",0.1,,
"ZMB","Zambia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",0.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",1.1,,
"ZWE","Zimbabwe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",1.1,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",23.8,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",23.8,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",23.8,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",27.3,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",28.4,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",29.2,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",29.4,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",30.5,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",29.7,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",31.3,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",32,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",33.2,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",31.5,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",33.9,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",34.6,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",35.7,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",35.7,,
"AFRIC","Africa","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",36.6,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",432.8,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",442.8,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",481.4,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",547.8,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",615.3,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",708.8,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",787.2,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",899,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",967.2,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1056.1,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1162.2,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",1242.2,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",1347.3,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",1514.3,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",1554.9,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",1575.4,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",1521.6,,
"ASIAT","Asia","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",1488.9,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",118.3,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",118.4,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",117.9,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",118.2,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",123.2,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",125.2,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",132.2,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",135,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",144.5,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",141.5,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",144.3,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",146.3,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",144.2,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",143.8,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",144.7,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",144.7,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",145.7,,
"CIS","CIS","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",145.7,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",256.5,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",257.3,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",258.5,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",259.4,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",260.3,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",264,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",268.7,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",276.6,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",282,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",285.1,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",288.5,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",293.3,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",296.1,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",289.4,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",287.6,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",281.6,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",276.6,,
"EUROP","Europe","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",275.2,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",9.1,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",6.4,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",6.4,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",6.4,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",6.4,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",6.4,,
"OCEAN","Oceania","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",6.4,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",45.4,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",48.3,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",49.5,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",49.7,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",50.6,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",52.3,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",54.3,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",56.7,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",60.5,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",61.9,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",64.5,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",67.1,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",67.3,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",68.1,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",68.1,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",69,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",72.6,,
"AMERS","South America","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",73.2,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",1056.1,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",1065.7,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",1097,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",1178.9,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",1254.7,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",1360.4,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",1458.3,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",1587.7,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",1680.3,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",1775,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",1894.4,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",1990.2,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",2100.4,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",2270.8,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",2316.2,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",2333.6,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",2280.7,,
"WLD","World","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",2251.2,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",15.9,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",16.2,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",16.5,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",19.9,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",19.9,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",20.4,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",20.5,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",24.5,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",29.4,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",30.6,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",34.1,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",37.8,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",44,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",54.3,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",59.1,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",60.9,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",60.9,,
"ASME","Middle East","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",63.7,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",23.6,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",23.6,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2002","2002",24.1,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2003","2003",24.1,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2004","2004",24.3,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2005","2005",26.2,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2006","2006",26.7,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2007","2007",28.8,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2008","2008",30.7,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2009","2009",31.9,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2010","2010",33.3,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2011","2011",34.8,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2012","2012",37.8,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2013","2013",42.6,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2014","2014",44.4,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2015","2015",48.2,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2016","2016",48.7,,
"ASEAN","ASEAN","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2017","2017",55.7,,
"NOC","Non-OECD","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2000","2000",457.5,,
"NOC","Non-OECD","2018","2018","CRUDENOMINAL","Nominal crude steelmaking capacity","2001","2001",471.4,,
